time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:10,0.5,85,18.3,1017,0,0,100,clouds
00:46,1.1,86,17.94,1016,0,0,100,clouds
01:28,1.1,87,17.85,1016,0,0,100,clouds
01:52,1.54,87,17.54,1015,0,0,100,clouds
02:14,1.54,87,17.62,1015,0,0,100,clouds
02:38,1.69,88,16.9,1015,0,0,100,clouds
03:03,1.69,88,16.9,1015,0,0,100,clouds
03:33,1.13,89,16.97,1015,0,0,79,clouds
04:03,1.13,89,17.46,1015,0,0,79,clouds
04:33,1.04,89,17.75,1015,0,0,65,clouds
05:03,0.45,90,18.76,1015,0,0,65,clouds
05:32,0.45,89,19.43,1015,0,0,57,clouds
06:03,1.35,87,20.57,1016,0,0,57,clouds
06:35,0.45,85,21.88,1016,0,0,12,clouds
07:03,0.45,81,22.9,1015,0,0,12,clouds
07:32,0.45,72,25.48,1015,0,0,16,clouds
08:04,0.89,67,26.34,1015,0,0,16,clouds
08:33,0.89,65,27.08,1015,0,0,17,clouds
09:02,0.89,65,27.62,1014,0,0,17,clouds
09:32,1.79,64,28.66,1014,0,0,14,clouds
10:02,0.89,63,29.1,1014,0,0,14,clouds
10:33,0.45,64,28.81,1013,0,0,13,clouds
11:02,0.45,63,29.25,1013,0,0,13,clouds
11:32,1.34,64,29.92,1013,0,0,12,clouds
12:04,0.89,63,30.27,1013,0,0,20,clouds
12:40,0.89,62,30.05,1012,0,0,21,clouds
13:04,0.89,65,29.92,1012,0,0,21,clouds
13:32,0.89,64,30.46,1012,0,0,19,clouds
14:02,0.89,62,30.64,1012,0,0,19,clouds
14:32,0.89,62,30.66,1011,0,0,21,clouds
15:03,0.89,62,30.47,1011,0,0,21,clouds
15:33,0.89,62,30.26,1010,0,0,41,clouds
16:02,4.05,68,29.08,1012,0,0,41,clouds
16:34,4.65,69,29.43,1011,0,0,39,clouds
17:02,0.45,66,29.02,1009,0,0,39,clouds
17:32,0.45,70,28.26,1009,0,0,39,clouds
18:04,0.45,73,27.67,1009,0.11,0,39,rain
18:34,4.65,70,24.72,1010,0.13,0,100,rain
19:02,1.21,81,24.06,1012,0.21,0,100,rain
19:32,1.34,71,24.62,1011,0.24,0,100,rain
