time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:13,1.54,84,10.34,1015,0,0,0,clear
00:47,1.54,99,10.09,1015,0,0,0,clear
01:33,1.34,80,11.18,1015,0,0,0,clear
02:58,1.54,94,10.89,1014,0,0,0,clear
03:58,1.03,79,10.23,1014,0,0,0,clear
04:39,2.06,80,10.16,1013,0,0,0,clear
05:30,1.03,83,10.11,1013,0,0,0,clear
06:25,2.24,92,12.28,1013,0,0,0,clear
06:47,1.03,90,13.77,1013,0,0,0,clear
07:15,1.03,82,15.22,1013,0,0,0,clear
07:42,1.03,84,15.74,1013,0,0,0,clear
08:04,1.03,74,16.38,1013,0,0,0,clear
08:39,1.03,72,18.12,1013,0,0,0,clear
09:04,1.03,65,18.81,1013,0,0,0,clear
09:37,1.34,72,19.44,1013,0,0,0,clear
10:03,1.54,72,19.93,1013,0,0,0,clear
10:37,2.68,72,20.23,1012,0,0,75,clouds
11:03,2.68,68,21.24,1012,0,0,75,clouds
11:34,4.02,66,21.65,1011,0,0,75,clouds
12:04,4.12,68,21.17,1011,0.42,0,75,rain
