time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:12,5.36,80,0.37,1023,0,0,80,clouds
00:47,5.28,87,0.87,1023,0,0,20,clouds
01:30,6.22,91,0.87,1023,0,0,40,clouds
02:03,6.22,91,0.87,1023,0,0,40,clouds
02:45,7.5,79,1.35,1023,0,0,64,clouds
03:05,7.5,79,0.83,1023,0,0,64,clouds
03:34,6.97,72,0.79,1023,0,0,73,clouds
04:03,6.97,72,0.75,1023,0,0,73,clouds
04:34,5.81,73,0.24,1023,0,0,78,clouds
05:02,5.81,73,-0.28,1023,0,0,78,clouds
05:33,4.95,82,-0.84,1023,0,0,72,clouds
06:03,4.95,82,-1.35,1023,0,0,72,clouds
06:35,5.5,82,-1.3,1023,0,0,18,clouds
07:02,5.5,82,-1.35,1023,0,0,18,clouds
07:32,5.34,82,-0.28,1023,0,0,48,clouds
08:03,5.34,82,0.28,1023,0,0,48,clouds
08:34,6.41,78,0.83,1023,0,0,68,clouds
09:02,6.41,78,1.35,1023,0,0,68,clouds
09:32,5.51,74,1.94,1022,0,0,76,clouds
10:02,5.51,74,2.5,1022,0,0,76,clouds
10:33,6.12,70,3.09,1022,0,0,80,clouds
11:02,6.12,70,3.05,1022,0,0,80,clouds
11:32,6.31,69,3.61,1021,0,0,69,clouds
12:04,6.37,68,4.12,1021,0,0,68,clouds
12:42,5.56,69,4.12,1021,0,0,13,clouds
