time, windspeed, humidity, temperature, pressure, rain, snow, clouds, status 
00:09,4.12,88,17.97,1010,0,0,75,clouds
00:46,3.6,93,17.54,1011,0.22,0,100,rain
01:23,3.09,93,16.99,1011,0,0,100,mist
01:45,4.12,93,16.91,1012,0,0,100,drizzle
02:32,3.09,93,16.87,1011,0,0,100,clouds
03:02,3.09,88,16.87,1011,0,0,100,clouds
03:32,3.09,88,16.98,1011,0,0,100,clouds
04:03,2.06,88,17.21,1011,0,0,100,clouds
04:32,1.03,91,17.07,1012,0.27,0,100,rain
05:02,2.57,93,17.27,1012,0,0,100,clouds
05:32,3.6,93,17.23,1011,0,0,40,rain
06:03,3.6,93,17.19,1011,0,0,75,clouds
